date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
10/27/2014 16:12,11,3,205,354,25315,1684.2042,873849,0,0,9,11/7/2014,11/8/2014,1,0,1,17384,5,0,1,2,198,791,42
7/11/2013 12:31,2,3,66,351,20582,,126583,0,1,1,8/17/2013,8/20/2013,1,0,1,8223,1,0,3,2,50,690,69
4/21/2013 20:40,2,3,66,174,9890,6526.8715,789787,0,0,9,9/1/2013,9/11/2013,2,1,1,8818,1,0,2,3,99,88,25
8/18/2013 22:27,34,3,205,354,49492,590.4162,513892,0,0,9,8/29/2013,8/30/2013,1,0,1,26000,1,0,1,2,198,1007,74
4/24/2014 22:23,10,0,182,316,43264,11337.1125,939702,0,0,2,6/4/2014,6/9/2014,2,0,1,8505,6,0,2,3,106,107,99
8/9/2013 12:46,2,3,66,189,2433,,603329,0,0,9,11/24/2013,11/25/2013,2,0,1,17704,4,1,1,2,50,857,40
11/30/2014 17:15,2,3,66,467,46052,105.8272,627144,0,0,0,12/11/2014,12/13/2014,2,0,1,45317,4,0,3,2,50,426,33
8/28/2013 20:59,2,3,66,153,50633,1990.1852,722058,0,0,9,10/9/2013,10/13/2013,5,0,3,27485,3,0,2,2,50,191,96
11/7/2014 17:51,2,3,66,462,1263,2691.4733,744885,0,0,2,2/3/2015,2/4/2015,2,0,1,19776,6,0,1,2,50,212,83
6/5/2014 15:59,2,3,66,442,21439,1049.667,803319,1,1,9,7/24/2014,7/27/2014,2,1,1,8824,1,0,2,4,8,118,44
6/17/2013 10:27,13,1,46,172,56153,380.3648,1013014,0,0,9,6/17/2013,6/18/2013,2,1,2,8800,1,0,1,6,144,15,50
5/23/2014 19:35,2,3,115,705,31980,,659376,0,1,9,6/16/2014,6/18/2014,1,0,1,8250,1,0,1,2,50,628,1
10/5/2013 8:44,2,3,66,220,19416,5162.8676,407829,0,0,0,7/12/2014,7/13/2014,1,0,1,21790,6,0,1,6,105,29,95
4/16/2014 23:37,34,3,205,354,43201,2066.1798,276096,0,0,9,6/23/2014,7/3/2014,2,0,1,1901,1,0,2,2,198,401,2
9/14/2014 7:54,34,3,205,135,36086,1782.8901,158242,0,0,9,11/7/2014,11/9/2014,1,0,1,25955,6,0,2,2,198,390,91
5/25/2014 12:30,24,2,3,50,5703,,494695,0,1,9,10/30/2014,11/2/2014,2,0,1,8250,1,0,1,2,50,628,45
8/4/2014 18:59,2,3,154,577,10410,,292339,1,1,0,1/1/2015,1/3/2015,2,0,1,15008,1,0,1,4,124,1942,61
2/4/2013 20:20,24,2,3,50,5224,,214231,0,0,0,3/2/2013,3/9/2013,2,0,1,23048,1,0,1,3,48,152,64
12/15/2014 15:44,2,3,66,442,35390,9944.2774,1137379,0,0,9,1/17/2015,1/18/2015,3,0,1,12834,5,0,2,3,168,1242,64
11/25/2013 12:23,2,3,66,348,52091,4151.9322,901582,0,1,0,9/11/2014,9/14/2014,4,0,2,8740,1,0,2,6,105,12,22
6/15/2013 21:10,13,1,46,347,30537,3095.6061,966675,0,1,4,12/5/2013,12/12/2013,1,0,1,468,1,0,1,3,48,153,59
12/17/2014 18:20,2,3,66,226,42300,220.4455,193890,1,0,0,12/17/2014,12/18/2014,1,0,1,26357,6,0,1,2,50,678,16
8/31/2014 19:43,2,3,66,442,41566,826.5309,523140,0,0,1,9/6/2014,9/11/2014,2,1,1,12785,5,0,1,4,8,1532,87
9/10/2014 8:15,2,3,66,311,45265,,459782,0,1,9,2/5/2015,2/9/2015,2,0,1,8250,1,0,1,2,50,628,1
6/17/2013 14:45,11,3,69,761,41949,,679548,1,0,9,6/19/2013,6/20/2013,1,0,1,8862,1,0,1,6,204,1466,75
6/19/2013 19:14,2,3,66,321,47535,1017.394,969383,0,1,9,7/3/2013,7/6/2013,1,0,1,8267,1,0,2,2,50,675,56
6/20/2013 6:17,2,3,66,348,3263,382.7932,966535,0,0,9,9/27/2013,9/29/2013,2,1,1,11358,1,0,2,2,50,570,48
8/19/2014 20:29,8,4,77,401,54434,,712366,0,0,9,2/3/2015,2/8/2015,5,0,2,23237,1,0,3,3,106,330,22
4/27/2014 19:11,2,3,66,363,34849,4156.5923,525148,0,0,9,6/29/2014,7/2/2014,2,0,1,21588,6,0,1,6,144,24,5
4/5/2014 11:11,2,3,66,311,15538,876.4076,470212,0,0,9,8/28/2014,8/31/2014,2,0,1,17563,1,0,1,2,50,1235,51
7/10/2014 19:08,2,3,66,337,44102,638.7771,362467,1,0,0,8/4/2014,8/5/2014,2,2,1,8793,1,0,1,2,50,677,3
2/13/2013 22:30,37,1,69,603,56045,,561051,1,1,0,12/27/2013,1/1/2014,2,2,1,22635,4,0,6,6,204,158,21
3/13/2014 16:17,2,3,66,174,9890,5517.677,661846,1,0,9,4/18/2014,4/20/2014,2,0,1,8747,1,0,3,3,106,107,25
9/9/2013 11:15,11,3,205,354,21728,219.5459,955649,0,0,9,11/30/2013,12/2/2013,2,0,1,26022,6,0,6,2,198,397,68
10/19/2014 13:21,2,3,66,174,13565,6350.1752,231107,0,1,0,12/24/2014,1/1/2015,2,0,1,8746,1,0,1,6,105,29,22
4/18/2013 17:20,2,3,66,337,23360,2114.7654,151160,0,1,3,4/19/2013,4/22/2013,2,0,1,8976,1,0,1,4,52,202,30
3/21/2014 19:28,2,3,66,260,47117,1844.7276,430473,1,0,1,3/28/2014,4/3/2014,2,0,1,8824,1,0,1,4,8,118,92
11/5/2014 18:52,2,3,66,294,3688,270.6299,543481,0,0,3,11/5/2014,11/6/2014,2,0,1,1613,1,0,1,2,50,602,91
11/26/2014 10:32,10,0,182,416,32100,4280.8154,665114,0,0,9,2/12/2015,2/18/2015,2,2,1,8268,1,0,2,2,50,682,77
3/6/2013 18:00,2,3,66,314,14938,,832416,1,0,9,3/8/2013,3/12/2013,2,1,1,8864,1,0,3,4,47,1508,66
10/31/2014 0:21,13,1,46,347,24674,1244.4135,741221,0,0,9,8/9/2015,8/10/2015,2,1,1,8245,1,0,3,6,22,245,46
3/3/2014 20:35,2,3,66,346,31371,8713.1091,664253,0,1,9,4/10/2014,4/17/2014,2,2,2,18569,1,0,1,3,182,83,58
2/5/2014 15:33,34,3,205,135,21221,,786370,0,1,9,4/16/2014,4/20/2014,2,0,1,8250,1,0,1,2,50,628,34
5/15/2014 8:58,11,3,205,354,2433,,1099462,0,0,2,5/26/2014,5/29/2014,2,0,1,8250,1,0,1,2,50,628,45
5/12/2014 8:01,24,2,3,49,20982,,1170819,1,0,9,2/3/2015,2/6/2015,3,0,2,635,1,0,1,3,162,1039,35
10/23/2014 10:06,2,3,66,462,14703,68.0198,868253,0,0,0,10/25/2014,10/26/2014,2,0,1,23404,6,0,2,2,50,1179,48
2/23/2013 19:26,2,3,66,174,24103,5449.407,158628,0,0,3,6/26/2013,7/13/2013,5,0,1,8253,1,0,2,6,70,19,73
4/1/2013 23:35,2,3,149,290,33116,,336008,0,0,1,5/27/2013,6/1/2013,2,0,1,19799,6,1,1,3,99,47,3
10/28/2014 18:33,2,3,66,435,34000,25.7073,753923,0,0,1,10/31/2014,11/1/2014,4,0,1,8265,1,0,1,2,50,647,76
11/11/2013 11:48,24,2,3,50,5224,,1159622,0,0,1,1/2/2014,1/5/2014,2,2,1,14908,1,0,3,3,88,1032,17
1/17/2013 15:56,2,3,66,462,17112,2683.2675,778841,0,1,9,8/11/2013,8/18/2013,2,2,1,8857,1,0,2,2,50,214,25
4/1/2013 11:45,2,3,66,293,39521,502.253,876253,1,0,9,4/1/2013,4/3/2013,2,2,1,8271,1,0,6,2,50,696,33
8/14/2014 15:50,11,3,205,385,45494,2360.8052,928639,0,0,5,9/14/2014,9/21/2014,2,0,1,12206,6,0,2,2,50,628,45
7/24/2014 22:50,13,1,46,172,13218,3972.0033,444741,0,0,0,8/18/2014,8/20/2014,2,0,1,12233,6,1,1,2,50,675,40
6/8/2014 18:27,40,3,66,260,2450,4318.2339,609071,1,0,5,8/30/2014,9/9/2014,5,0,1,8855,1,0,1,2,50,213,90
11/7/2014 19:29,22,2,0,317,56136,1870.8849,576032,0,0,5,11/20/2014,11/22/2014,2,0,1,18569,1,0,1,3,182,83,44
6/15/2014 8:49,2,3,66,258,6945,629.1512,1010667,0,0,1,7/2/2014,7/5/2014,2,0,1,14148,4,0,1,2,50,191,4
12/3/2014 9:51,2,3,66,348,48862,2446.9396,1086118,0,1,0,1/5/2015,1/9/2015,1,0,1,8254,1,0,6,2,50,365,18
4/19/2014 18:00,2,3,66,220,1437,4854.9719,198148,0,0,9,6/10/2014,6/11/2014,2,0,1,20207,6,1,1,6,105,810,36
5/21/2014 7:03,24,2,3,50,5703,,935060,0,1,1,8/7/2014,8/18/2014,2,0,1,14908,1,0,3,3,88,1032,96
7/17/2013 13:10,2,3,27,301,33332,,931047,0,0,9,2/16/2014,2/19/2014,1,0,1,28387,4,0,1,2,50,581,50
12/25/2014 19:06,18,2,119,0,27731,,505562,0,1,1,1/22/2015,1/24/2015,2,0,1,8282,1,0,1,3,126,232,12
6/1/2013 19:25,2,3,66,260,36325,,152219,1,1,9,10/25/2013,11/1/2013,6,0,3,11439,1,0,1,4,163,1503,65
7/18/2013 1:33,24,2,194,38,42328,,4964,0,1,3,7/19/2013,7/21/2013,2,0,1,11815,1,1,1,3,5,1701,46
7/3/2013 17:31,2,3,30,11,38079,,322009,0,0,9,7/5/2013,7/7/2013,2,0,1,29250,4,0,1,2,50,679,16
7/9/2013 8:57,11,3,205,354,23208,1257.9757,1064962,0,0,5,2/6/2014,2/9/2014,2,1,1,28780,4,0,2,2,50,699,16
9/3/2014 23:02,2,3,66,174,24103,1230.7581,581026,0,1,1,10/9/2014,10/12/2014,2,0,1,8218,1,0,1,2,50,743,21
3/16/2013 7:19,2,3,230,458,7777,,333028,0,0,9,3/16/2013,3/17/2013,2,0,1,22920,6,0,1,4,98,2056,82
10/13/2013 23:25,30,4,195,548,56440,,1069009,1,1,1,12/6/2013,12/6/2013,2,2,1,24034,3,0,1,0,185,185,58
12/21/2014 20:57,2,3,66,174,16634,3597.9529,271719,1,0,1,12/22/2014,12/23/2014,2,0,1,12257,6,0,1,4,51,1509,5
11/6/2014 16:15,2,3,49,39,22063,,42384,0,0,9,12/9/2014,12/12/2014,2,0,1,12669,5,0,1,2,50,701,5
6/22/2013 6:58,2,3,66,260,38801,1576.3366,521036,0,1,9,9/29/2013,10/5/2013,2,0,1,8250,1,0,6,2,50,628,1
9/12/2014 22:07,2,3,66,174,24889,413.6542,68753,0,0,9,9/22/2014,9/25/2014,4,2,2,8250,1,0,1,2,50,628,88
7/8/2014 21:06,8,4,77,824,15015,4513.6762,457834,0,1,3,12/10/2014,12/19/2014,2,0,1,1725,1,0,4,3,182,1492,63
11/16/2014 19:46,2,3,66,348,17531,,374777,0,1,0,4/1/2015,4/3/2015,2,0,1,8278,1,0,1,2,50,368,49
9/28/2014 8:46,32,1,62,23,1856,,539556,0,0,9,11/17/2014,11/21/2014,3,0,1,18489,6,0,2,6,105,29,8
4/19/2013 18:41,2,3,66,174,14882,5577.4848,1169341,0,0,2,5/5/2013,5/8/2013,2,0,1,8745,1,0,1,6,204,27,64
6/27/2014 12:49,2,3,66,442,19334,1047.524,75881,0,0,0,8/29/2014,8/31/2014,2,0,1,41786,4,0,1,2,50,699,48
8/20/2014 20:37,2,3,66,348,53377,106.3871,840096,0,0,9,8/29/2014,8/30/2014,2,0,1,11569,1,0,1,2,50,623,39
2/28/2013 12:28,34,3,205,354,28310,,305383,0,0,9,3/20/2013,3/23/2013,2,0,1,8793,1,0,1,2,50,677,41
7/9/2014 18:02,36,2,115,957,17195,,1137771,0,0,0,8/22/2014,8/25/2014,2,0,1,21080,6,0,1,3,106,108,97
9/17/2014 15:53,2,3,66,337,51661,,108158,0,0,2,12/26/2014,12/28/2014,3,0,1,25736,1,0,1,2,50,522,39
11/19/2014 23:13,10,0,182,393,11124,4183.2534,316244,0,0,3,1/20/2015,1/21/2015,2,3,1,8260,1,0,1,2,50,701,38
5/16/2013 15:43,25,2,23,48,4924,,956220,0,0,1,6/21/2013,6/23/2013,2,0,1,8282,1,0,8,3,126,232,81
8/13/2014 17:27,2,3,66,258,56262,,441711,0,0,2,9/11/2014,9/15/2014,2,0,1,11816,1,0,1,6,77,1482,60
6/28/2013 22:00,2,3,30,11,38079,,1142197,0,0,9,12/26/2013,1/5/2014,3,0,1,8268,1,0,1,2,50,682,51
4/19/2013 10:37,26,0,215,646,51733,5723.9865,832171,0,0,9,4/27/2013,4/30/2013,2,2,1,8745,1,0,7,6,204,27,95
12/13/2014 23:22,2,3,66,174,26232,7701.7383,780406,0,0,9,1/6/2015,1/9/2015,2,0,1,347,1,0,1,3,182,52,62
12/29/2014 2:14,2,3,66,462,52482,872.8042,1103550,0,0,0,2/21/2015,2/22/2015,4,2,2,8250,1,0,1,2,50,628,45
9/29/2014 8:25,2,3,66,184,15359,3333.6064,421528,0,0,5,3/21/2015,3/28/2015,4,0,1,12548,5,0,1,2,50,212,83
4/2/2014 12:19,2,3,66,174,42858,6125.0095,413507,0,0,2,9/26/2014,9/29/2014,2,0,1,8848,6,0,1,6,105,890,43
9/22/2014 8:53,2,3,66,174,19180,,1061989,0,0,9,9/23/2014,9/24/2014,4,0,2,45689,6,0,1,2,50,368,96
5/8/2013 16:20,2,3,66,448,31350,581.9587,1148711,0,0,9,6/11/2013,6/13/2013,2,0,1,27215,6,0,2,2,50,645,72
9/8/2013 2:53,11,3,205,135,36086,7468.9584,610062,0,0,4,11/26/2013,11/27/2013,2,1,1,19489,1,0,1,0,34,87,58
4/19/2014 21:07,26,0,231,68,42296,,686996,0,0,9,5/6/2014,5/8/2014,4,0,2,19969,6,0,1,3,99,88,59
11/13/2013 16:22,2,3,66,363,12346,84.1467,35131,0,0,1,11/14/2013,11/15/2013,1,0,1,8267,1,0,1,2,50,675,56
7/16/2014 21:35,24,2,3,49,20982,,18472,1,1,3,9/12/2014,9/17/2014,2,0,1,8818,1,0,2,3,99,88,61
7/19/2014 19:57,2,3,66,174,21225,6611.5877,704203,0,0,9,7/29/2014,7/30/2014,2,0,1,11785,3,0,1,6,105,771,61
6/21/2014 22:13,2,3,66,348,24562,277.4197,578369,0,0,0,6/27/2014,6/30/2014,2,0,1,49925,3,0,1,2,50,694,89
8/31/2014 21:05,2,3,66,442,35390,1018.349,237226,1,0,0,11/27/2014,11/30/2014,2,0,1,23693,1,0,1,2,50,1634,37
8/3/2014 16:52,2,3,66,348,49449,,412009,0,0,9,10/23/2014,10/29/2014,2,0,1,8788,1,0,1,6,77,2,5
4/29/2013 16:45,2,3,66,333,3067,1089.2295,37141,0,0,9,6/1/2013,6/4/2013,1,0,1,12206,6,0,2,2,50,628,45
12/17/2013 5:19,2,3,66,435,46285,669.7473,697928,0,0,9,3/8/2014,3/14/2014,2,2,1,14127,4,0,1,2,50,682,10
9/16/2014 9:01,11,3,205,155,14703,5954.15,747820,0,0,5,10/1/2014,10/2/2014,2,0,1,32519,4,0,1,3,130,91,60
6/9/2013 10:31,2,3,66,448,46588,3832.0803,580521,0,0,9,6/26/2013,6/27/2013,2,0,1,45731,1,0,1,4,196,1987,85
1/30/2013 12:37,2,3,66,467,47448,810.465,454381,1,1,9,4/10/2013,4/13/2013,2,0,1,8291,1,0,1,2,50,191,72
5/7/2013 21:50,11,3,205,155,9851,253.0419,652659,0,0,0,5/17/2013,5/20/2013,2,1,1,8273,1,0,2,2,50,660,50
5/19/2014 21:48,2,3,66,153,28865,12.241,15610,0,0,9,6/6/2014,6/7/2014,2,0,1,6716,3,0,1,2,50,659,26
11/13/2014 20:27,35,2,70,47,14566,,803212,0,0,2,6/10/2015,6/12/2015,3,0,1,20841,6,0,1,3,182,68,12
3/14/2014 19:59,11,3,205,155,6802,2356.544,440498,0,0,9,7/7/2014,7/11/2014,2,2,1,8291,1,0,1,2,50,191,68
3/5/2014 2:16,24,2,3,50,5703,,229916,0,1,4,5/10/2014,5/12/2014,2,0,1,51615,1,0,1,3,130,66,61
8/1/2013 22:55,24,2,3,50,22013,,964522,0,1,4,9/11/2013,9/25/2013,2,0,1,11815,1,0,1,3,5,1701,62
5/24/2014 11:39,24,2,66,348,48862,1553.3353,245928,1,0,2,7/11/2014,7/15/2014,2,1,1,8791,1,0,1,4,8,110,65
8/15/2014 14:16,8,4,77,824,15015,0.3528,721948,0,0,9,5/3/2015,5/5/2015,2,0,1,8286,1,0,1,0,63,1258,87
1/7/2013 5:28,2,3,148,328,51299,,1135513,0,1,9,9/16/2013,9/20/2013,2,0,1,8252,1,0,3,6,170,313,59
10/24/2013 10:31,2,3,66,174,17494,2553.1652,294591,0,0,9,10/27/2013,10/30/2013,1,0,1,28585,6,0,3,2,50,703,59
12/25/2014 19:45,2,3,66,448,43175,298.4019,732749,0,0,4,12/26/2014,12/27/2014,1,1,1,6692,3,1,1,2,50,639,47
9/17/2014 17:23,10,0,182,376,14405,209.1507,367857,0,0,0,9/17/2014,9/18/2014,2,0,1,8815,1,1,1,4,196,2034,30
11/20/2014 15:18,2,3,66,332,55121,74.0808,233063,0,0,0,11/21/2014,11/22/2014,1,0,1,576,3,0,1,2,50,487,14
2/26/2014 23:02,2,3,66,174,24103,2558.0541,231204,0,1,0,7/23/2014,7/31/2014,2,0,1,669,3,0,1,2,50,212,40
7/21/2014 10:50,2,3,66,311,4118,160.657,424180,0,0,9,9/20/2014,9/21/2014,2,0,1,28650,6,0,1,2,50,1516,31
10/1/2014 12:15,22,2,0,232,12164,,1162392,0,0,5,11/16/2014,11/18/2014,4,0,4,12356,5,0,2,3,182,46,62
9/15/2014 19:53,2,3,66,258,35380,1316.1619,397213,0,1,9,12/24/2014,12/28/2014,6,0,3,8791,1,0,1,4,8,110,52
2/10/2013 14:12,2,3,66,462,8352,57.357,1032953,0,0,9,2/25/2013,2/26/2013,1,0,1,21472,1,0,2,2,50,600,47
4/20/2014 19:21,2,3,66,258,4687,1850.6995,855922,0,0,0,4/23/2014,4/24/2014,2,0,1,13626,4,0,3,2,50,1241,83
4/25/2013 12:47,11,3,205,385,46963,3427.3908,418935,0,0,0,7/21/2013,7/27/2013,2,1,1,8745,1,0,1,6,204,1614,11
9/25/2014 11:33,2,3,66,462,14703,2652.0162,247078,0,1,9,12/20/2014,12/20/2014,2,1,1,5405,6,0,1,4,8,126,65
11/18/2014 16:55,24,2,231,68,42296,,217793,0,0,5,12/5/2014,12/10/2014,1,0,1,20225,6,0,1,3,182,46,78
9/3/2014 13:08,25,2,23,48,4924,,950376,0,0,9,9/7/2014,9/10/2014,1,0,1,8818,1,0,2,3,99,88,62
11/20/2014 18:13,2,3,66,335,3263,1645.9039,767084,0,0,9,4/18/2015,4/19/2015,2,0,1,589,1,0,1,2,50,1265,7
11/9/2014 17:19,2,3,66,348,34041,,491150,0,0,9,1/8/2015,1/11/2015,2,0,1,11819,1,0,1,2,50,718,96
12/11/2014 13:15,2,3,66,348,842,1108.1335,464988,0,0,1,12/31/2014,1/3/2015,1,0,1,8260,1,0,1,2,50,701,92
3/13/2014 7:17,2,3,58,52,50570,,671905,0,0,9,3/16/2014,3/18/2014,1,0,1,23718,6,0,1,6,22,245,76
7/12/2014 9:32,2,3,66,348,24960,59.3388,732106,1,0,9,8/15/2014,8/16/2014,4,0,1,13409,4,0,1,2,50,675,20
10/1/2014 13:22,2,3,66,346,31371,0.386,512483,1,1,9,4/6/2015,4/10/2015,2,0,1,8250,1,0,2,2,50,628,79
4/30/2014 9:49,2,3,66,174,23848,76.6878,1140852,0,0,9,5/10/2014,5/11/2014,2,0,1,21648,4,0,1,2,50,368,8
11/6/2013 11:26,23,1,1,439,2299,5714.8951,1014671,0,0,3,1/1/2014,1/9/2014,2,1,1,5405,6,0,1,4,8,126,31
11/30/2014 16:10,11,3,205,385,46963,3422.3607,1091108,0,0,9,6/19/2015,6/21/2015,2,0,1,8745,1,0,1,6,204,27,11
10/18/2014 20:03,2,3,66,462,12565,950.6313,849111,0,1,9,11/15/2014,11/19/2014,1,0,1,8250,1,0,1,2,50,628,1
12/7/2013 14:00,37,1,69,904,19152,,554095,0,1,0,4/14/2014,4/20/2014,1,0,1,8230,1,0,1,2,50,637,2
8/4/2013 10:16,2,3,66,196,2428,775.2334,888497,1,1,9,11/1/2013,11/4/2013,3,2,1,13441,4,0,1,2,50,682,54
9/22/2014 14:33,2,3,66,348,48862,3832.9423,1126130,0,0,9,10/2/2014,10/6/2014,2,0,1,8788,1,0,1,6,77,2,33
8/17/2014 18:33,13,1,46,172,56153,252.4605,774974,0,0,4,9/6/2014,9/7/2014,2,2,1,21149,6,1,1,6,204,1772,82
12/30/2013 17:27,37,1,69,857,33705,,235729,0,1,4,1/25/2014,2/1/2014,2,0,1,551,1,0,3,6,77,1453,3
3/8/2013 11:53,11,3,205,354,55763,4158.7247,1072034,0,0,9,5/8/2013,5/12/2013,2,0,1,53943,3,1,1,6,144,24,2
3/27/2013 17:59,15,1,55,29,36886,,4468,0,1,9,3/31/2013,4/7/2013,4,0,2,8817,1,0,1,6,77,132,59
10/5/2014 10:23,11,3,205,155,8613,3392.6981,1021877,0,1,5,12/24/2014,1/4/2015,2,0,1,22391,1,0,2,4,146,1547,53
11/16/2014 16:23,13,1,48,424,23440,,1153691,0,0,9,11/20/2014,11/21/2014,1,0,1,8739,1,0,1,6,144,4,2
3/9/2014 12:24,13,1,46,414,17333,930.9676,719342,0,1,0,6/2/2014,6/12/2014,1,0,1,11643,1,0,2,6,77,222,58
12/8/2014 12:54,18,2,10,0,1831,,943354,0,0,1,12/15/2014,12/16/2014,2,0,1,23237,1,0,1,3,106,756,85
3/31/2014 11:51,2,3,66,363,33799,4769.7619,940743,0,0,5,7/14/2014,7/17/2014,2,0,1,20590,6,0,1,6,180,1518,64
4/17/2014 17:47,2,3,66,337,23208,,66215,1,1,9,6/25/2014,6/29/2014,2,0,1,11439,1,0,1,4,163,1503,65
4/27/2014 18:05,2,3,66,331,54953,1709.6926,64694,0,1,2,5/10/2014,5/15/2014,2,0,1,11334,1,0,1,4,96,201,26
8/27/2013 18:17,22,2,0,463,47039,,223991,0,0,0,9/23/2013,9/26/2013,6,1,3,8821,1,0,4,6,17,30,62
6/2/2014 11:20,2,3,66,462,43311,5390.3617,1146703,0,0,7,8/19/2014,8/23/2014,1,0,1,8788,1,0,1,6,77,2,73
4/28/2013 17:52,2,3,66,260,19022,920.6017,109453,0,0,9,4/28/2013,4/29/2013,2,0,1,26941,6,0,2,2,50,743,91
7/28/2013 13:07,2,3,66,174,2868,2427.2947,832070,0,1,9,8/11/2013,8/15/2013,2,0,1,42524,3,0,1,2,50,623,51
7/11/2014 13:08,34,3,205,155,53078,425.6365,748911,0,0,9,7/20/2014,7/21/2014,2,4,1,8228,1,0,1,2,198,371,72
4/24/2013 8:05,2,3,66,363,2495,463.783,492021,0,0,2,6/28/2013,7/1/2013,2,0,1,26045,6,0,2,2,50,681,90
2/5/2014 10:37,2,3,69,1003,22772,,677029,0,0,1,4/25/2014,4/27/2014,2,0,1,18078,1,0,3,6,204,1153,99
10/8/2014 20:00,2,3,66,392,7463,1187.674,432945,0,0,1,11/26/2014,11/30/2014,2,2,1,11373,1,0,1,4,128,1455,26
7/20/2013 19:52,2,3,66,220,2086,6.1507,570777,0,0,0,7/21/2013,7/22/2013,2,0,1,12227,6,0,1,2,50,701,9
5/18/2014 19:54,2,3,66,363,12346,4365.8777,148866,0,1,9,10/24/2014,10/26/2014,2,0,1,8746,1,0,3,6,105,29,64
8/31/2014 6:01,2,3,66,348,48862,6746.3341,384413,0,0,0,10/9/2014,10/11/2014,1,0,1,8747,1,0,1,3,106,107,42
7/3/2014 21:43,11,3,205,135,27655,263.4462,56430,0,0,9,10/7/2014,10/8/2014,4,3,2,6205,3,0,1,2,198,1627,20
12/16/2013 16:05,37,1,231,68,42296,,1161820,0,1,9,12/22/2013,12/29/2013,1,0,1,11815,1,0,1,3,5,1701,12
2/17/2013 23:04,37,1,69,664,46015,,708435,0,0,4,2/28/2013,3/1/2013,1,0,1,51385,6,0,2,6,31,155,15
2/26/2014 20:31,2,3,66,174,48138,,755030,0,0,2,3/21/2014,3/23/2014,2,0,1,8250,1,0,1,2,50,628,79
5/29/2014 14:00,2,3,66,174,24103,37.1729,842302,0,0,9,6/21/2014,6/22/2014,2,0,1,30042,4,0,3,2,50,366,33
12/26/2014 15:26,2,3,66,348,47997,1546.1108,575547,1,0,9,3/19/2015,3/22/2015,3,1,2,12439,5,0,1,4,8,110,87
4/15/2014 0:09,2,3,82,862,48871,,96529,0,1,0,6/20/2014,6/25/2014,2,0,1,44045,3,0,1,2,50,701,9
7/20/2014 15:03,2,3,66,462,27117,710.4658,538413,0,0,9,7/20/2014,7/23/2014,1,2,1,24695,6,0,1,2,50,1241,55
11/12/2013 18:08,8,4,77,462,23514,,738259,0,0,1,2/13/2014,2/20/2014,2,1,1,8267,1,0,1,2,50,675,70
5/27/2013 14:22,37,1,69,657,51077,,21134,0,0,0,9/23/2013,9/25/2013,2,0,1,20225,6,0,1,3,182,46,9
9/21/2014 21:50,37,1,69,761,41949,,262018,0,0,3,10/18/2014,10/25/2014,2,2,1,33651,1,0,2,5,194,1528,86
3/31/2014 18:35,37,1,69,566,49966,,749646,0,0,4,5/26/2014,5/28/2014,4,1,2,8806,1,0,1,6,105,22,25
5/18/2014 19:28,8,4,77,977,53780,921.8787,280537,1,1,9,9/22/2014,10/2/2014,2,2,1,22522,6,0,2,0,63,1256,2
7/26/2014 12:36,2,3,66,258,11746,,492782,0,0,9,10/1/2014,10/3/2014,2,0,1,3350,3,0,1,2,50,689,48
12/14/2013 8:42,2,3,66,462,56475,,1086839,1,1,1,1/20/2014,1/25/2014,2,0,1,8810,1,0,5,4,8,1532,65
7/20/2014 20:13,37,1,69,1011,24804,,1001024,0,1,9,12/21/2014,12/28/2014,4,0,2,11336,6,0,1,4,47,1511,65
5/11/2013 15:29,2,3,66,442,15530,1224.5964,752441,0,1,9,7/22/2013,7/26/2013,3,0,1,8250,1,0,1,2,50,628,79
4/22/2014 18:11,2,3,66,258,4687,712.3587,473040,0,0,9,5/30/2014,5/31/2014,2,0,1,12233,6,0,1,2,50,675,56
9/11/2014 0:54,24,2,194,38,42328,,791272,0,0,2,9/18/2014,9/19/2014,1,0,1,24692,6,0,1,2,50,1241,39
11/14/2014 8:07,2,3,66,348,51023,,51889,0,0,9,6/25/2015,6/27/2015,2,0,1,18451,1,0,1,6,70,1910,75
4/9/2013 18:46,37,1,69,761,41949,,1174747,1,1,9,5/19/2013,5/24/2013,4,0,2,9927,1,0,2,6,170,11,82
1/18/2014 16:17,8,4,77,824,15015,1963.223,936246,0,1,0,6/30/2014,7/7/2014,2,1,1,20038,6,0,3,0,87,58,26
5/6/2013 6:44,2,3,225,0,42652,,111406,0,0,9,5/17/2013,5/18/2013,1,1,1,8246,1,0,3,3,5,65,61
10/29/2014 11:23,2,3,66,435,40631,1117.1814,561009,0,1,9,2/23/2015,2/27/2015,2,0,1,21103,1,0,1,2,50,706,91
4/17/2014 13:19,2,3,66,331,21844,,1120614,0,0,9,5/20/2014,5/21/2014,1,0,1,8253,1,0,1,6,70,19,89
7/9/2014 13:01,2,3,149,290,33116,,230168,0,1,9,8/19/2014,9/8/2014,2,0,1,8268,1,0,5,2,50,682,20
2/18/2013 7:52,37,1,133,31,36652,,467853,0,0,2,2/20/2013,2/22/2013,2,0,1,19162,6,0,1,6,70,19,89
8/1/2013 17:54,24,2,3,50,5703,,1192993,0,0,2,10/25/2013,10/29/2013,2,0,1,8256,1,0,1,3,82,230,61
